topicId,weight,count_all,word_u,source
5,0.00718977217446,8064,wladza,Nasz_Dziennik
5,0.00680096702708,3596,sila,Nasz_Dziennik
5,0.00612780770027,2776,ukrainski,Nasz_Dziennik
5,0.00542953958145,3431,granica,Nasz_Dziennik
5,0.00537198742503,3020,miedzynarodowy,Nasz_Dziennik
5,0.00525926180871,4419,obrona,Nasz_Dziennik
5,0.00474406283144,3554,europ,Nasz_Dziennik
5,0.0045777495961,2144,usa,Nasz_Dziennik
5,0.00440041502392,4212,stan,Nasz_Dziennik
5,0.00431454174854,2571,wojsko,Nasz_Dziennik
5,0.00425961304014,4353,sluzba,Nasz_Dziennik
6,0.0105927438624,11456,prawo,Nasz_Dziennik
6,0.00761679124374,12182,rzad,Nasz_Dziennik
6,0.00705795312806,5520,pis,Nasz_Dziennik
6,0.00648461164847,5964,polityk,Nasz_Dziennik
6,0.00630578166289,7332,posel,Nasz_Dziennik
6,0.00588881587404,7912,mama,Nasz_Dziennik
6,0.00584047012778,4153,media,Nasz_Dziennik
6,0.00567810154688,4778,polityczny,Nasz_Dziennik
6,0.00555637361886,7791,polak,Nasz_Dziennik
6,0.0048733553168,8064,wladza,Nasz_Dziennik
6,0.00479902050473,2832,platforma,Nasz_Dziennik
6,0.00476005096949,3071,kobieta,Nasz_Dziennik
6,0.00464054602189,2767,aborcja,Nasz_Dziennik
6,0.00454501282088,7268,europejski,Nasz_Dziennik
6,0.00445591326922,2856,partia,Nasz_Dziennik
7,0.0121694481887,7915,ustawa,Nasz_Dziennik
7,0.0103835348461,11456,prawo,Nasz_Dziennik
7,0.00764145987567,4487,telewizja,Nasz_Dziennik
7,0.00704472133443,3535,zdrowie,Nasz_Dziennik
7,0.00693212213081,5665,wniosek,Nasz_Dziennik
7,0.00686811557372,3440,lekarz,Nasz_Dziennik
7,0.00628593524268,7332,posel,Nasz_Dziennik
7,0.00567463247684,2894,szpital,Nasz_Dziennik
7,0.0055274477537,8682,minister,Nasz_Dziennik
7,0.00548735793886,5751,trwac,Nasz_Dziennik
7,0.00542832207092,3800,ochrona,Nasz_Dziennik
7,0.00513824127944,5738,publiczny,Nasz_Dziennik
7,0.005001045628,2684,artykul,Nasz_Dziennik
7,0.00494912546808,2978,przepis,Nasz_Dziennik
7,0.00490480513961,7029,zwiazek,Nasz_Dziennik
0,0.0174992653729,3927,pis,Super_Express
0,0.0127711909658,3174,duda,Super_Express
0,0.0120325294269,2710,kaczynski,Super_Express
0,0.0114550569642,2571,posel,Super_Express
0,0.0112987520267,2536,partia,Super_Express
0,0.0103244783732,2642,polityk,Super_Express
0,0.0101278075815,2559,andrzej,Super_Express
0,0.00975760495634,2190,sejm,Super_Express
0,0.00918837513634,2062,kukiz,Super_Express
0,0.00894564477269,2008,wyborczy,Super_Express
0,0.00851069330727,1912,prezes,Super_Express
0,0.00750726567534,2693,prawo,Super_Express
0,0.00744878950639,1846,dziennikarz,Super_Express
0,0.00719015614235,1616,sprawiedliwosc,Super_Express
0,0.00691588861016,1553,komorowski,Super_Express
1,0.00832122403051,1405,swieta,Super_Express
1,0.00752048015254,1545,udzial,Super_Express
1,0.00702692128997,2323,wielki,Super_Express
1,0.00594857689116,954,papiez,Super_Express
1,0.00580404926474,931,ksiadz,Super_Express
1,0.00519282438958,1117,wziac,Super_Express
1,0.0051545241219,1480,odbyc,Super_Express
1,0.00498637286638,800,kosciol,Super_Express
1,0.00484671019483,1377,ojciec,Super_Express
1,0.00476294698538,764,wales,Super_Express
1,0.00457045589121,734,lech,Super_Express
1,0.00367143931155,1523,zona,Super_Express
1,0.0036177912504,925,dokument,Super_Express
1,0.00352603420478,566,swiety,Super_Express
1,0.00348927576888,1628,znac,Super_Express
2,0.0108144266281,1930,pieniadz,Super_Express
2,0.00838754118682,2641,rodzina,Super_Express
2,0.00756017904237,1723,mama,Super_Express
2,0.00594328158218,2861,pomoc,Super_Express
2,0.0055713122308,974,zdrowie,Super_Express
2,0.00533856313033,1401,rodzic,Super_Express
2,0.00522479802342,1598,jesc,Super_Express
2,0.00421010642692,1543,tysiac,Super_Express
2,0.00409650550285,1676,dobra,Super_Express
2,0.00397576906275,1855,miesiac,Super_Express
2,0.00390975640619,663,choroba,Super_Express
2,0.00386364056794,1280,lekarz,Super_Express
2,0.00332026288736,612,kwota,Super_Express
2,0.00308163956226,542,konto,Super_Express
2,0.00303344066099,1106,dzieki,Super_Express
3,0.0136752942355,2988,rzad,Super_Express
3,0.0136162329706,2702,minister,Super_Express
3,0.0106625707357,1940,premiera,Super_Express
3,0.00996443083999,1707,ukraina,Super_Express
3,0.00879965081984,1504,rosja,Super_Express
3,0.0076212854538,1330,rosyjski,Super_Express
3,0.00710105441344,1756,wladza,Super_Express
3,0.00691401324813,1232,europejski,Super_Express
3,0.00655379966877,1120,putin,Super_Express
3,0.00628668395967,1082,tusk,Super_Express
3,0.00595679899111,1846,polak,Super_Express
3,0.00490384561718,1146,sluzba,Super_Express
3,0.00465489533492,820,ministerstwo,Super_Express
3,0.00448224268197,866,wojna,Super_Express
3,0.00437172725415,1130,premier,Super_Express
4,0.00850891943763,1257,samolot,Super_Express
4,0.00676839094086,1356,zginac,Super_Express
4,0.00669657325771,991,katastrofa,Super_Express
4,0.00638590108282,948,budynek,Super_Express
4,0.00583817221408,1778,podawac,Super_Express
4,0.00560005426653,888,woda,Super_Express
4,0.00549203000371,1491,ofiara,Super_Express
4,0.00511454947013,842,atak,Super_Express
4,0.00489647460641,867,ranny,Super_Express
4,0.00456821190558,680,ziemia,Super_Express
4,0.00444321953502,2070,tama,Super_Express
4,0.0040655439355,2494,godzina,Super_Express
4,0.00402696034326,737,pasazer,Super_Express
4,0.00388629482974,865,amerykanski,Super_Express
4,0.00383161370078,726,pociag,Super_Express
5,0.0213187376084,3682,kobieta,Super_Express
5,0.018748364503,3762,mezczyzna,Super_Express
5,0.012924475504,3936,policja,Super_Express
5,0.0100271821538,2032,szpital,Super_Express
5,0.00943819893472,1723,smierc,Super_Express
5,0.00770280575574,1865,mieszkac,Super_Express
5,0.0076210059811,1301,matka,Super_Express
5,0.00692636798472,1206,cialo,Super_Express
5,0.00595388897158,2641,rodzina,Super_Express
5,0.00589521169512,1027,latek,Super_Express
5,0.00554984105616,1310,glowa,Super_Express
5,0.00554016824587,943,chlopiec,Super_Express
5,0.00513917447689,2861,pomoc,Super_Express
5,0.00498925766618,937,zemrzec,Super_Express
5,0.00447829898088,1112,wyjsc,Super_Express
6,0.0116777225442,1838,wypadek,Super_Express
6,0.0112661044606,3936,policja,Super_Express
6,0.0106634851182,1683,samochod,Super_Express
6,0.0100707187051,1953,policjant,Super_Express
6,0.00973144896152,1712,prokuratura,Super_Express
6,0.00740753329928,1543,kierowca,Super_Express
6,0.00648354234594,1087,wojewodztwo,Super_Express
6,0.00614894177876,1209,grozic,Super_Express
6,0.00588592622429,1063,funkcjonariusz,Super_Express
6,0.00587584532894,1553,droga,Super_Express
6,0.0054839522005,850,auto,Super_Express
6,0.00544879629578,1545,okazac,Super_Express
6,0.00541926379034,1069,zarzut,Super_Express
6,0.00512595469015,863,wyrok,Super_Express
6,0.00476894887578,737,alkohol,Super_Express
7,0.0115529524459,2342,warszawa,Super_Express
7,0.00685130288999,1811,miasto,Super_Express
7,0.00605883606561,1570,ulica,Super_Express
7,0.00474596367268,894,miejski,Super_Express
7,0.00472697150754,1675,mieszkaniec,Super_Express
7,0.00454946141763,2861,pomoc,Super_Express
7,0.00447404662811,1024,wniosek,Super_Express
7,0.00388721074938,1084,warszawski,Super_Express
7,0.00369951854307,752,urzad,Super_Express
7,0.0036588475536,1566,zmiana,Super_Express
7,0.0033959644936,1553,droga,Super_Express
7,0.00315204340936,629,przepis,Super_Express
7,0.00313955847016,833,na,Super_Express
7,0.00310262024054,827,przyklad,Super_Express
7,0.00300622479482,1003,firma,Super_Express
